TABLE_NAME,COLUMN_NAME,DATA_TYPE,DATA_LENGTH
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_ASSESSYEAR,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_CONSTTYPEID,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_PROPTYPEID,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_PROPSTATUSID,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_USAGESUBTYPEID,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_CONCESSIONTYPEID,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_CURILLEGAL,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_MOBILE,NUMBER,22
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_EMAIL,VARCHAR2,80
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_REMARK,VARCHAR2,200
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_MONTHRENT,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_ANNUALRENT,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_MAINPROPNO,VARCHAR2,20
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_SUB_CODE,NUMBER,22
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_CODE,VARCHAR2,3
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_BILLTYPE,CHAR,2
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_RATABLE,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_BILLMETHODID,NUMBER,22
AOMS_PROPAUTH_MAS,DAT_PROPAUTH_ASSESSDT,DATE,7
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_UNITNO,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_PROPCODEID,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_USAGETYPEID,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_SURVEYNO,VARCHAR2,100
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_HISSANO,VARCHAR2,100
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_INSBY,VARCHAR2,20
AOMS_PROPAUTH_MAS,DAT_PROPAUTH_INSDT,DATE,7
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_INSBYIPADDRESS,VARCHAR2,20
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_AUTHFLAG,CHAR,1
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_AUTHREMARK,VARCHAR2,200
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_AUTHBY,VARCHAR2,20
AOMS_PROPAUTH_MAS,DAT_PROPAUTH_AUTHDT,DATE,7
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_AUTHIPADDRESS,VARCHAR2,20
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_AUTHID,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_PROPID,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_ULBID,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_ZONEID,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_BLOCKNO,NUMBER,22
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_PROPNO,VARCHAR2,25
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_PROP,VARCHAR2,25
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_SRNO,VARCHAR2,10
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_ROADNAME,VARCHAR2,500
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_BUILDNM,VARCHAR2,500
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_PINCODE,NUMBER,22
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_FLATNO,VARCHAR2,10
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_HOUSENO,VARCHAR2,10
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_RATE,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_AREA,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_CONSTYEAR,NUMBER,22
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_LEGAL,NUMBER,22
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_LANDOWNERNM,VARCHAR2,500
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_DEVELOPOWNERNM,VARCHAR2,500
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_OWNERSFNM,VARCHAR2,500
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_OWNERSMNM,VARCHAR2,500
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_OWNERSLNM,VARCHAR2,500
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_OCPFNM,VARCHAR2,500
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_OCPMNM,VARCHAR2,500
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_OCPLNM,VARCHAR2,500
AOMS_PROPAUTH_MAS,VAR_PROPAUTH_OLDHOUSENO,VARCHAR2,15
AOMS_PROPAUTH_MAS,NUM_PROPAUTH_DISCOUNT,NUMBER,22
AOMS_PROPAUTH_MAS,DAT_PROPAUTH_PROPDATE,DATE,7
AOMS_PROPSPLIT_MST_BKP,DAT_PROPSPLIT_INSDT,DATE,7
AOMS_PROPSPLIT_MST_BKP,VAR_PROPSPLIT_SAVED,VARCHAR2,1
AOMS_PROPSPLIT_MST_BKP,VAR_PROPSPLIT_AUTHBY,VARCHAR2,20
AOMS_PROPSPLIT_MST_BKP,DAT_PROPSPLIT_AUTHDT,DATE,7
AOMS_PROPSPLIT_MST_BKP,VAR_PROP_IPADDRESS,VARCHAR2,20
AOMS_PROPSPLIT_MST_BKP,VAR_PROPSPLIT_AUTHSTATUS,VARCHAR2,1
AOMS_PROPSPLIT_MST_BKP,VAR_PROPSPLIT_AUTHREMARK,VARCHAR2,200
AOMS_PROPSPLIT_MST_BKP,VAR_PROPSPLIT_REMARK,VARCHAR2,200
AOMS_PROPSPLIT_MST_BKP,NUM_PROPSPLITSAVE_ID,NUMBER,22
AOMS_PROPSPLIT_MST_BKP,NUM_PROPSPLIT_ULBID,NUMBER,22
AOMS_PROPSPLIT_MST_BKP,NUM_PROPSPLIT_PROPID,NUMBER,22
AOMS_PROPSPLIT_MST_BKP,VAR_PROPSPLIT_INSBY,VARCHAR2,20
AOMS_PROP_MAS_BKP,NUM_PROPMAS_PROPID,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_ZONEID,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_BLOCKNO,NUMBER,22
AOMS_PROP_MAS_BKP,VAR_PROP_PROPNO,VARCHAR2,25
AOMS_PROP_MAS_BKP,NUM_PROP_PROP,VARCHAR2,25
AOMS_PROP_MAS_BKP,NUM_PROP_SRNO,VARCHAR2,10
AOMS_PROP_MAS_BKP,VAR_PROP_ROADNAME,VARCHAR2,500
AOMS_PROP_MAS_BKP,VAR_PROP_BUILDNM,VARCHAR2,500
AOMS_PROP_MAS_BKP,NUM_PROP_PINCODE,NUMBER,22
AOMS_PROP_MAS_BKP,VAR_PROP_FLATNO,VARCHAR2,10
AOMS_PROP_MAS_BKP,VAR_PROP_HOUSENO,VARCHAR2,10
AOMS_PROP_MAS_BKP,NUM_PROP_RATE,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_AREA,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_CONSTYEAR,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_LEGAL,NUMBER,22
AOMS_PROP_MAS_BKP,VAR_PROP_LANDOWNERNM,VARCHAR2,500
AOMS_PROP_MAS_BKP,VAR_PROP_DEVELOPOWNERNM,VARCHAR2,500
AOMS_PROP_MAS_BKP,VAR_PROP_OWNERSFNM,VARCHAR2,500
AOMS_PROP_MAS_BKP,VAR_PROP_OWNERSMNM,VARCHAR2,500
AOMS_PROP_MAS_BKP,VAR_PROP_OWNERSLNM,VARCHAR2,500
AOMS_PROP_MAS_BKP,VAR_PROP_OCPFNM,VARCHAR2,500
AOMS_PROP_MAS_BKP,VAR_PROP_OCPMNM,VARCHAR2,500
AOMS_PROP_MAS_BKP,VAR_PROP_OCPLNM,VARCHAR2,500
AOMS_PROP_MAS_BKP,VAR_PROP_OLDHOUSENO,VARCHAR2,15
AOMS_PROP_MAS_BKP,NUM_PROP_DISCOUNT,NUMBER,22
AOMS_PROP_MAS_BKP,DAT_PROP_PROPDATE,DATE,7
AOMS_PROP_MAS_BKP,NUM_PROP_RATABLE,NUMBER,22
AOMS_PROP_MAS_BKP,VAR_PROP_BILLTYPE,VARCHAR2,2
AOMS_PROP_MAS_BKP,NUM_PROP_ASSESSYEAR,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_CONSTTYPEID,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_PROPTYPEID,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_PROPSTATUSID,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_USAGESUBTYPEID,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_CONCESSIONTYPEID,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_CURILLEGAL,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_MOBILE,NUMBER,22
AOMS_PROP_MAS_BKP,VAR_PROP_REMARK,VARCHAR2,200
AOMS_PROP_MAS_BKP,NUM_PROP_MONTHRENT,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_ANNUALRENT,NUMBER,22
AOMS_PROP_MAS_BKP,VAR_PROP_EMAIL,VARCHAR2,80
AOMS_PROP_MAS_BKP,NUM_PROP_MAINPROPNO,VARCHAR2,20
AOMS_PROP_MAS_BKP,VAR_PROP_SUB_CODE,VARCHAR2,6
AOMS_PROP_MAS_BKP,VAR_PROP_CODE,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_RESRV,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_NONRESRV,NUMBER,22
AOMS_PROP_MAS_BKP,DAT_PROP_FROMDT,DATE,7
AOMS_PROP_MAS_BKP,DAT_PROP_TODT,DATE,7
AOMS_PROP_MAS_BKP,NUM_PROP_BALTAX,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_DEMANDAMT,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_ULBID,NUMBER,22
AOMS_PROP_MAS_BKP,VAR_PROP_INSBY,VARCHAR2,20
AOMS_PROP_MAS_BKP,DAT_PROP_INSDT,DATE,7
AOMS_PROP_MAS_BKP,VAR_PROP_UPDBY,VARCHAR2,20
AOMS_PROP_MAS_BKP,VAR_PROP_UPDDT,DATE,7
AOMS_PROP_MAS_BKP,NUM_PROP_SURVEYNO,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_HISSANO,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_USAGETYPEID,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_BILLMETHODID,NUMBER,22
AOMS_PROP_MAS_BKP,NUM_PROP_ASSESSDT,DATE,7
AOMS_PROP_MAS_BKP,NUM_PROP_UNITNO,NUMBER,22
AOMS_PROP_MAS_LOG,VAR_PROP_BILLTYPE,VARCHAR2,2
AOMS_PROP_MAS_LOG,NUM_PROP_ASSESSYEAR,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_CONSTTYPEID,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_PROPTYPEID,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_PROPSTATUSID,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_USAGESUBTYPEID,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_CONCESSIONTYPEID,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_CURILLEGAL,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_MOBILE,NUMBER,22
AOMS_PROP_MAS_LOG,VAR_PROP_REMARK,VARCHAR2,200
AOMS_PROP_MAS_LOG,NUM_PROP_MONTHRENT,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_ANNUALRENT,NUMBER,22
AOMS_PROP_MAS_LOG,VAR_PROP_EMAIL,VARCHAR2,80
AOMS_PROP_MAS_LOG,NUM_PROP_MAINPROPNO,VARCHAR2,20
AOMS_PROP_MAS_LOG,VAR_PROP_SUB_CODE,VARCHAR2,6
AOMS_PROP_MAS_LOG,VAR_PROP_CODE,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_RESRV,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_NONRESRV,NUMBER,22
AOMS_PROP_MAS_LOG,DAT_PROP_FROMDT,DATE,7
AOMS_PROP_MAS_LOG,DAT_PROP_TODT,DATE,7
AOMS_PROP_MAS_LOG,NUM_PROP_BALTAX,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_DEMANDAMT,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_ULBID,NUMBER,22
AOMS_PROP_MAS_LOG,VAR_PROP_INSBY,VARCHAR2,20
AOMS_PROP_MAS_LOG,DAT_PROP_INSDT,DATE,7
AOMS_PROP_MAS_LOG,VAR_PROP_UPDBY,VARCHAR2,20
AOMS_PROP_MAS_LOG,VAR_PROP_UPDDT,DATE,7
AOMS_PROP_MAS_LOG,NUM_PROP_SURVEYNO,VARCHAR2,100
AOMS_PROP_MAS_LOG,NUM_PROP_HISSANO,VARCHAR2,100
AOMS_PROP_MAS_LOG,NUM_PROP_USAGETYPEID,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_BILLMETHODID,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_ASSESSDT,DATE,7
AOMS_PROP_MAS_LOG,NUM_PROP_UNITNO,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROPMAS_PROPID,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_ZONEID,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_BLOCKNO,NUMBER,22
AOMS_PROP_MAS_LOG,VAR_PROP_PROPNO,VARCHAR2,25
AOMS_PROP_MAS_LOG,NUM_PROP_PROP,VARCHAR2,25
AOMS_PROP_MAS_LOG,NUM_PROP_SRNO,VARCHAR2,10
AOMS_PROP_MAS_LOG,VAR_PROP_ROADNAME,VARCHAR2,500
AOMS_PROP_MAS_LOG,VAR_PROP_BUILDNM,VARCHAR2,500
AOMS_PROP_MAS_LOG,NUM_PROP_PINCODE,NUMBER,22
AOMS_PROP_MAS_LOG,VAR_PROP_FLATNO,VARCHAR2,10
AOMS_PROP_MAS_LOG,VAR_PROP_HOUSENO,VARCHAR2,10
AOMS_PROP_MAS_LOG,NUM_PROP_RATE,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_AREA,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_CONSTYEAR,NUMBER,22
AOMS_PROP_MAS_LOG,NUM_PROP_LEGAL,NUMBER,22
AOMS_PROP_MAS_LOG,VAR_PROP_LANDOWNERNM,VARCHAR2,500
AOMS_PROP_MAS_LOG,VAR_PROP_DEVELOPOWNERNM,VARCHAR2,500
AOMS_PROP_MAS_LOG,VAR_PROP_OWNERSFNM,VARCHAR2,500
AOMS_PROP_MAS_LOG,VAR_PROP_OWNERSMNM,VARCHAR2,500
AOMS_PROP_MAS_LOG,VAR_PROP_OWNERSLNM,VARCHAR2,500
AOMS_PROP_MAS_LOG,VAR_PROP_OCPFNM,VARCHAR2,500
AOMS_PROP_MAS_LOG,VAR_PROP_OCPMNM,VARCHAR2,500
AOMS_PROP_MAS_LOG,VAR_PROP_OCPLNM,VARCHAR2,500
AOMS_PROP_MAS_LOG,VAR_PROP_OLDHOUSENO,VARCHAR2,15
AOMS_PROP_MAS_LOG,NUM_PROP_DISCOUNT,NUMBER,22
AOMS_PROP_MAS_LOG,DAT_PROP_PROPDATE,DATE,7
AOMS_PROP_MAS_LOG,NUM_PROP_RATABLE,NUMBER,22
AOMS_BILL_MAS_HST,VAR_BILL_UPDBY,VARCHAR2,20
AOMS_BILL_MAS_HST,DAT_BILL_UPDDATE,DATE,7
AOMS_BILL_MAS_HST,VAR_BILL_DELREMARK,VARCHAR2,500
AOMS_BILL_MAS_HST,VAR_BILL_DELBY,VARCHAR2,100
AOMS_BILL_MAS_HST,DAT_BILL_DELDATE,DATE,7
AOMS_BILL_MAS_HST,VAR_BILL_AUTHFLAG,VARCHAR2,1
AOMS_BILL_MAS_HST,VAR_BILL_AUTHBY,VARCHAR2,100
AOMS_BILL_MAS_HST,DAT_BILL_AUTHDATE,DATE,7
AOMS_BILL_MAS_HST,NUM_BILL_BILLID,NUMBER,22
AOMS_BILL_MAS_HST,NUM_BILL_ULBID,NUMBER,22
AOMS_BILL_MAS_HST,NUM_BILL_PROPID,NUMBER,22
AOMS_BILL_MAS_HST,NUM_BILL_BILLNO,NUMBER,22
AOMS_BILL_MAS_HST,NUM_BILL_TOTTAX,NUMBER,22
AOMS_BILL_MAS_HST,NUM_BILL_TOTTAX_S1,NUMBER,22
AOMS_BILL_MAS_HST,NUM_BILL_TOTTAX_S2,NUMBER,22
AOMS_BILL_MAS_HST,DAT_BILL_BILLDT,DATE,7
AOMS_BILL_MAS_HST,DAT_BILL_BILLGENDT,DATE,7
AOMS_BILL_MAS_HST,DAT_BILL_DUEDT,DATE,7
AOMS_BILL_MAS_HST,VAR_BILL_INSBY,VARCHAR2,20
AOMS_BILL_MAS_HST,DAT_BILL_INSDATE,DATE,7
AOMS_PROPCODE_MAS,NUM_PROPCODE_ID,NUMBER,22
AOMS_PROPCODE_MAS,VAR_PROPCODE_CODE,VARCHAR2,20
AOMS_PROPCODE_MAS,VAR_PROPCODE_ACTIVEFLAG,VARCHAR2,1
AOMS_PROPCODE_MAS,VAR_PROPCODE_INSBY,VARCHAR2,50
AOMS_PROPCODE_MAS,DAT_PROPCODE_INSDATE,DATE,7
AOMS_PROPCODE_MAS,VAR_PROPCODE_UPDBY,VARCHAR2,50
AOMS_PROPCODE_MAS,DAT_PROPCODE_UPDDATE,DATE,7
AOMS_TAXSLABBASE_MAS,NUM_TAXSLABBASE_ID,NUMBER,22
AOMS_TAXSLABBASE_MAS,NUM_TAXSLABBASE_TAXID,NUMBER,22
AOMS_TAXSLABBASE_MAS,NUM_TAXSLABBASE_ULBID,NUMBER,22
AOMS_TAXSLABBASE_MAS,NUM_TAXSLABBASE_DEPENDON,CHAR,2
AOMS_TAXSLABBASE_MAS,NUM_TAXSLABBASE_USGTYPEID,NUMBER,22
AOMS_TAXSLABBASE_MAS,VAR_TAXSLABBASE_VALUETYPE,CHAR,1
AOMS_TAXSLABBASE_MAS,DAT_TAXSLABBASE_FROMDT,DATE,7
AOMS_TAXSLABBASE_MAS,DAT_TAXSLABBASE_TODT,DATE,7
AOMS_TAXSLABBASE_MAS,VAR_TAXSLABBASE_REMARK,VARCHAR2,100
AOMS_TAXSLABBASE_MAS,VAR_TAXSLABBASE_ACTIVE,CHAR,1
AOMS_TAXSLABBASE_MAS,VAR_TAXSLABBASE_INSBY,VARCHAR2,20
AOMS_TAXSLABBASE_MAS,DAT_TAXSLABBASE_INSDT,DATE,7
AOMS_BILLTAXDEL_DET,NUM_BILLTAXDEL_BILLID,NUMBER,22
AOMS_BILLTAXDEL_DET,NUM_BILLTAXDEL_BILLMASID,NUMBER,22
AOMS_BILLTAXDEL_DET,NUM_BILLTAXDEL_TAXID,NUMBER,22
AOMS_BILLTAXDEL_DET,NUM_BILLTAXDEL_BILLAMT_S1,NUMBER,22
AOMS_BILLTAXDEL_DET,NUM_BILLTAXDEL_BILLAMT_S2,NUMBER,22
AOMS_BILLTAXDEL_DET,VAR_BILLTAX_FLATNO,VARCHAR2,100
AOMS_RECTAX_DET,NUM_RECTAX_ID,NUMBER,22
AOMS_RECTAX_DET,NUM_RECTAX_RECID,NUMBER,22
AOMS_RECTAX_DET,NUM_RECTAX_TAXID,NUMBER,22
AOMS_RECTAX_DET,NUM_RECTAX_ARREARSDEMAND,NUMBER,22
AOMS_RECTAX_DET,NUM_RECTAX_CURRDMD_S1AMT,NUMBER,22
AOMS_RECTAX_DET,NUM_RECTAX_CURREMD_S2AMT,NUMBER,22
AOMS_RECTAX_DET,NUM_RECTAX_COLLARREARSAMT,NUMBER,22
AOMS_RECTAX_DET,NUM_RECTAX_COLLCURRAMT_S1,NUMBER,22
AOMS_RECTAX_DET,NUM_RECTAX_COLLCURRAMT_S2,NUMBER,22
AOMS_RECTAX_DET,NUM_RECTAX_OUTSARREARSAMT,NUMBER,22
AOMS_RECTAX_DET,NUM_RECTAX_OUTSACURRENTAMT_S1,NUMBER,22
AOMS_RECTAX_DET,NUM_RECTAX_OUTSACURRENTAMT_S2,NUMBER,22
AOMS_RECTAX_DET_HST,VAR_RECTAX_AUTHFLAG,VARCHAR2,1
AOMS_RECTAX_DET_HST,VAR_RECTAX_AUTHBY,VARCHAR2,100
AOMS_RECTAX_DET_HST,DAT_RECTAX_AUTHDATE,DATE,7
AOMS_RECTAX_DET_HST,NUM_RECTAX_ID,NUMBER,22
AOMS_RECTAX_DET_HST,NUM_RECTAX_RECID,NUMBER,22
AOMS_RECTAX_DET_HST,NUM_RECTAX_TAXID,NUMBER,22
AOMS_RECTAX_DET_HST,NUM_RECTAX_ARREARSDEMAND,NUMBER,22
AOMS_RECTAX_DET_HST,NUM_RECTAX_CURRDMD_S1AMT,NUMBER,22
AOMS_RECTAX_DET_HST,NUM_RECTAX_CURREMD_S2AMT,NUMBER,22
AOMS_RECTAX_DET_HST,NUM_RECTAX_COLLARREARSAMT,NUMBER,22
AOMS_RECTAX_DET_HST,NUM_RECTAX_COLLCURRAMT_S1,NUMBER,22
AOMS_RECTAX_DET_HST,NUM_RECTAX_COLLCURRAMT_S2,NUMBER,22
AOMS_RECTAX_DET_HST,NUM_RECTAX_OUTSARREARSAMT,NUMBER,22
AOMS_RECTAX_DET_HST,NUM_RECTAX_OUTSACURRENTAMT_S1,NUMBER,22
AOMS_RECTAX_DET_HST,NUM_RECTAX_OUTSACURRENTAMT_S2,NUMBER,22
AOMS_RECTAX_DET_HST,VAR_RECTAX_DELBY,VARCHAR2,100
AOMS_RECTAX_DET_HST,VAR_RECTAX_DELDATE,DATE,7
AOMS_PROPTAX_DET_HST,VAR_PROPTAX_FLATNO,VARCHAR2,50
AOMS_PROPTAX_DET_HST,NUM_PROPTAX_ID,NUMBER,22
AOMS_PROPTAX_DET_HST,NUM_PROPTAX_PROPID,NUMBER,22
AOMS_PROPTAX_DET_HST,NUM_PROPTAX_TAXID,NUMBER,22
AOMS_PROPTAX_DET_HST,NUM_PROPTAX_TAXAMT,NUMBER,22
AOMS_PROPTAX_DET_HST,NUM_PROPTAX_DEMANDAMT,NUMBER,22
AOMS_PROPTAX_DET_HST,VAR_PROPTAX_DELBY,VARCHAR2,100
AOMS_PROPTAX_DET_HST,DAT_PROPTAX_DELDATE,DATE,7
AOMS_PROP_MAS_HST,VAR_PROP_ADDOWNER,VARCHAR2,1500
AOMS_PROP_MAS_HST,VAR_PROP_PROPSOURCE,VARCHAR2,1
AOMS_PROP_MAS_HST,NUM_PROPMAS_PROPID,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_ZONEID,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_BLOCKNO,NUMBER,22
AOMS_PROP_MAS_HST,VAR_PROP_PROPNO,VARCHAR2,25
AOMS_PROP_MAS_HST,NUM_PROP_PROP,VARCHAR2,25
AOMS_PROP_MAS_HST,NUM_PROP_SRNO,VARCHAR2,10
AOMS_PROP_MAS_HST,VAR_PROP_ROADNAME,VARCHAR2,500
AOMS_PROP_MAS_HST,VAR_PROP_BUILDNM,VARCHAR2,500
AOMS_PROP_MAS_HST,NUM_PROP_PINCODE,NUMBER,22
AOMS_PROP_MAS_HST,VAR_PROP_FLATNO,VARCHAR2,10
AOMS_PROP_MAS_HST,VAR_PROP_HOUSENO,VARCHAR2,10
AOMS_PROP_MAS_HST,NUM_PROP_RATE,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_AREA,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_CONSTYEAR,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_LEGAL,NUMBER,22
AOMS_PROP_MAS_HST,VAR_PROP_LANDOWNERNM,VARCHAR2,500
AOMS_PROP_MAS_HST,VAR_PROP_DEVELOPOWNERNM,VARCHAR2,500
AOMS_PROP_MAS_HST,VAR_PROP_OWNERSFNM,VARCHAR2,500
AOMS_PROP_MAS_HST,VAR_PROP_OWNERSMNM,VARCHAR2,500
AOMS_PROP_MAS_HST,VAR_PROP_OWNERSLNM,VARCHAR2,500
AOMS_PROP_MAS_HST,VAR_PROP_OCPFNM,VARCHAR2,500
AOMS_PROP_MAS_HST,VAR_PROP_OCPMNM,VARCHAR2,500
AOMS_PROP_MAS_HST,VAR_PROP_OCPLNM,VARCHAR2,500
AOMS_PROP_MAS_HST,VAR_PROP_OLDHOUSENO,VARCHAR2,15
AOMS_PROP_MAS_HST,NUM_PROP_DISCOUNT,NUMBER,22
AOMS_PROP_MAS_HST,DAT_PROP_PROPDATE,DATE,7
AOMS_PROP_MAS_HST,NUM_PROP_RATABLE,NUMBER,22
AOMS_PROP_MAS_HST,VAR_PROP_BILLTYPE,VARCHAR2,2
AOMS_PROP_MAS_HST,NUM_PROP_ASSESSYEAR,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_CONSTTYPEID,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_PROPTYPEID,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_PROPSTATUSID,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_USAGESUBTYPEID,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_CONCESSIONTYPEID,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_CURILLEGAL,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_MOBILE,NUMBER,22
AOMS_PROP_MAS_HST,VAR_PROP_REMARK,VARCHAR2,200
AOMS_PROP_MAS_HST,NUM_PROP_MONTHRENT,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_ANNUALRENT,NUMBER,22
AOMS_PROP_MAS_HST,VAR_PROP_EMAIL,VARCHAR2,80
AOMS_PROP_MAS_HST,NUM_PROP_MAINPROPNO,VARCHAR2,20
AOMS_PROP_MAS_HST,VAR_PROP_SUB_CODE,VARCHAR2,6
AOMS_PROP_MAS_HST,VAR_PROP_CODE,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_RESRV,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_NONRESRV,NUMBER,22
AOMS_PROP_MAS_HST,DAT_PROP_FROMDT,DATE,7
AOMS_PROP_MAS_HST,DAT_PROP_TODT,DATE,7
AOMS_PROP_MAS_HST,NUM_PROP_BALTAX,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_DEMANDAMT,NUMBER,22
AOMS_PROP_MAS_HST,NUM_PROP_ULBID,NUMBER,22
AOMS_PROP_MAS_HST,VAR_PROP_INSBY,VARCHAR2,20
AOMS_PROP_MAS_HST,DAT_PROP_INSDT,DATE,7
AOMS_PROP_MAS_HST,VAR_PROP_UPDBY,VARCHAR2,20
